seqName	clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	coverage
KF246670		0	good	1838	2437	3330	0.12066405722769605
KF246675		0	good	1854	2437	3330	0.12066405722769605
KF246671		0	good	1842	2437	3330	0.12066405722769605
KF246678		0	good	1834	2437	3330	0.12066405722769605
KF412931		4	good	1283	2383	2990	0.08206235659333243
KF413048		0	good	883	2926	3326	0.054123363476852475
KF246677		0	good	1834	2437	3330	0.12066405722769605
KF412913		4	good	2064	2345	3323	0.1321365906330139
KF246676		0	good	1838	2437	3330	0.12066405722769605
KF499109		0	good	429	745	951	0.027938993116479956
KF499110		0	good	433	745	951	0.027938993116479956
KF661154							
KF661155							
KF413053		0	good	1925	2401	4548	0.28991766770144417
KF661156							
KF661157							
KF413001		0	good	689	2581	2911	0.04467539479012012
KF661158							
KF661159							
KF661160							
KF661162							
KF661163							
KF499591		0	good	1261	583	1182	0.08098258874342017
KF661161							
KF586334		0	good	591	2623	2911	0.03900661357808071
KF413050		0	good	586	2605	4413	0.2441625050614118
KF499592		0	good	1235	584	1182	0.08084761776218113
KF661165		4	good	656	2569	2902	0.04508030773383723
KF586335		0	good	583	2623	6973	0.5872587393710352
KF661164		0	good	651	2569	3797	0.1658793359427723
KF806703		0	good	608	2579	3902	0.1787015791604805
KF806711							
KF806707		0	good	623	2579	2867	0.03900661357808071
KF806708		0	good	611	2579	2867	0.03900661357808071
KF806713							
KF806706		0	good	611	2579	2867	0.03900661357808071
KF806705		0	good	616	2579	4096	0.204885949520853
KF806712		0	good	623	2579	2867	0.03900661357808071
KF806704		0	good	623	2579	2867	0.03900661357808071
KF806709		4	good	608	2579	3142	0.07612363341881495
KF806719							
KF806714		0	good	627	2579	2867	0.03900661357808071
KF806722							
KF806723							
KF806724							
KF806715		0	good	611	2579	2867	0.03900661357808071
KF806718		0	good	619	2579	2867	0.03900661357808071
KF806727							
KF806728							
KF806729							
KF806725		0	good	619	2579	2867	0.03900661357808071
KF806720		0	good	609	2531	2867	0.045485220677554325
KF806721		0	good	623	2579	2867	0.03900661357808071
KF806716		0	good	619	2579	2867	0.03900661357808071
KF806726		0	good	615	2579	2867	0.03900661357808071
KF806710		0	good	623	2579	5159	0.34836010257794575
KF806717		0	good	608	2579	3434	0.11553515994061277
KF999730		0	good	1854	2437	3330	0.12066405722769605
KF999732		0	good	1842	2437	3330	0.12066405722769605
KF999731		0	good	1854	2437	3330	0.12066405722769605
KF999733		0	good	1850	2437	3330	0.12066405722769605
KF999736		0	good	1854	2437	3330	0.12066405722769605
KF999735		0	good	1842	2437	3330	0.12066405722769605
KF999734		0	good	1842	2437	3330	0.12066405722769605
KF999738		0	good	1846	2437	3330	0.12066405722769605
KF999739		0	good	1854	2437	3330	0.12066405722769605
KF999740		0	good	1846	2437	3330	0.12066405722769605
KF999741		0	good	1838	2437	3330	0.12066405722769605
KF999737		0	good	1846	2437	3330	0.12066405722769605
KF999742		0	good	1838	2437	3330	0.12066405722769605
KF999743		0	good	1846	2437	3330	0.12066405722769605
KF999745		0	good	1854	2437	3330	0.12066405722769605
KF999744		0	good	1830	2437	3330	0.12066405722769605
KF999746		0	good	1850	2437	3330	0.12066405722769605
KF999747		4	good	1796	2437	3330	0.12066405722769605
KF999748		0	good	1838	2437	3330	0.12066405722769605
KF999750		0	good	1826	2437	3330	0.12066405722769605
KF999751		0	good	1838	2437	3330	0.12066405722769605
KF999749		0	good	1838	2437	3330	0.12066405722769605
KF999752		0	good	1834	2437	3330	0.12066405722769605
KF999756		0	good	1854	2437	3330	0.12066405722769605
KF999755		0	good	1842	2437	3330	0.12066405722769605
KF999754		0	good	1838	2437	3330	0.12066405722769605
KF999757		0	good	1842	2437	3330	0.12066405722769605
KF999753		0	good	1850	2437	3330	0.12066405722769605
KF999760		0	good	1858	2437	3330	0.12066405722769605
KF999764		0	good	1854	2437	3330	0.12066405722769605
KF999759		0	good	1854	2437	3330	0.12066405722769605
KF999758		0	good	1838	2437	3330	0.12066405722769605
KF999761		0	good	1866	2437	3330	0.12066405722769605
KF999762		0	good	1846	2437	3330	0.12066405722769605
KF999763		0	good	1846	2437	3330	0.12066405722769605
KF999765		0	good	1850	2437	3330	0.12066405722769605
KF999766		0	good	1842	2437	3330	0.12066405722769605
KF999767		0	good	1842	2437	3330	0.12066405722769605
KF999771		0	good	1842	2437	3330	0.12066405722769605
KF999770		0	good	1842	2437	3330	0.12066405722769605
KF999769		0	good	1850	2437	3330	0.12066405722769605
KF999772		0	good	1822	2437	3330	0.12066405722769605
KF999768		0	good	1854	2437	3330	0.12066405722769605
KF999775		0	good	1846	2437	3330	0.12066405722769605
KF999776		0	good	1854	2437	3330	0.12066405722769605
KF999777		0	good	1842	2437	3330	0.12066405722769605
KF999778		0	good	1838	2437	3330	0.12066405722769605
KF999779		0	good	1846	2437	3330	0.12066405722769605
KF999774		0	good	1842	2437	3330	0.12066405722769605
KF999773		0	good	1858	2437	3330	0.12066405722769605
KF999780		0	good	1850	2437	3330	0.12066405722769605
KF999782		0	good	1838	2437	3330	0.12066405722769605
KF999781		0	good	1842	2437	3330	0.12066405722769605
KF999783		0	good	1846	2437	3330	0.12066405722769605
KF999784		0	good	1838	2437	3330	0.12066405722769605
KF999785		0	good	1846	2437	3330	0.12066405722769605
KJ472836							
KF999786		0	good	1838	2437	3330	0.12066405722769605
KJ156358		0	good	1866	2437	3330	0.12066405722769605
KJ156356		0	good	1846	2437	3330	0.12066405722769605
KJ156357		0	good	1834	2437	3330	0.12066405722769605
KJ156354		0	good	1838	2437	3330	0.12066405722769605
KJ156359		0	good	1858	2437	3330	0.12066405722769605
KJ156355		0	good	1838	2437	3330	0.12066405722769605
KJ865466		0	good	555	2629	2893	0.03576731002834391
KJ784512		0	good	1842	2437	3330	0.12066405722769605
KJ784513		0	good	1842	2437	3330	0.12066405722769605
KJ784511		0	good	1862	2437	3330	0.12066405722769605
KJ865468		0	good	543	2629	2893	0.03576731002834391
KJ865467		0	good	539	2629	2893	0.03576731002834391
KJ865469		0	good	543	2629	2893	0.03576731002834391
KJ865471		0	good	547	2629	2893	0.03576731002834391
KJ865470		0	good	543	2629	2893	0.03576731002834391
KJ865472		0	good	547	2629	2893	0.03576731002834391
KJ865479							
KJ865473		0	good	547	2629	2893	0.03576731002834391
KJ641623		0	good	16231	1	7409	1
KJ865478		0	good	547	2629	2893	0.03576731002834391
KJ865474		0	good	543	2629	2893	0.03576731002834391
KJ865477		0	good	547	2629	2893	0.03576731002834391
KJ865475		0	good	535	2629	2893	0.03576731002834391
KJ865480		0	good	539	2629	2893	0.03576731002834391
KJ865476		0	good	539	2629	2893	0.03576731002834391
KJ865482		0	good	539	2629	2893	0.03576731002834391
KJ865483		0	good	543	2629	2893	0.03576731002834391
KJ865485		0	good	551	2629	2893	0.03576731002834391
KJ865491							
KJ865481		0	good	539	2629	2893	0.03576731002834391
KJ865484		0	good	535	2629	2893	0.03576731002834391
KJ865487		0	good	531	2629	2893	0.03576731002834391
KJ865486		0	good	535	2629	2893	0.03576731002834391
KJ865489		0	good	543	2629	2893	0.03576731002834391
KJ865490		0	good	543	2629	2893	0.03576731002834391
KM048104		0	good	1788	2452	3315	0.11661492779052504
KJ865492		0	good	555	2629	2893	0.03576731002834391
KM048105		0	good	1780	2452	3315	0.11661492779052504
KM048103		0	good	1788	2452	3315	0.11661492779052504
KJ865488		0	good	531	2629	2893	0.03576731002834391
KM048108		0	good	1776	2452	3315	0.11661492779052504
KM048107		0	good	1780	2452	3315	0.11661492779052504
KM048106		0	good	1776	2452	3315	0.11661492779052504
KM048111		0	good	1780	2452	3315	0.11661492779052504
KM048110		0	good	1784	2452	3315	0.11661492779052504
KM048109		0	good	1772	2452	3315	0.11661492779052504
KM048114		0	good	1772	2452	3315	0.11661492779052504
KM048113		0	good	1772	2452	3315	0.11661492779052504
KM048115		0	good	1764	2452	3315	0.11661492779052504
KM048118		0	good	1776	2452	3315	0.11661492779052504
KM048119		0	good	1768	2452	3315	0.11661492779052504
KM048117		0	good	1756	2452	3315	0.11661492779052504
KM816531							
KM048112		0	good	1780	2452	3315	0.11661492779052504
KM048116		0	good	1768	2452	3315	0.11661492779052504
KM048120		0	good	1768	2452	3315	0.11661492779052504
KM048121		0	good	1776	2452	3315	0.11661492779052504
KM613171		0	good	429	745	951	0.027938993116479956
KM816536							
KM816533		0	good	556	2595	2854	0.03509245512214874
KM816530		0	good	566	2595	2860	0.03590228100958294
KM816529		4	good	580	2595	3142	0.07396409771899042
KM816535		0	good	535	2604	2856	0.0341476582534755
KM816534		0	good	586	2595	2868	0.03698204885949521
KM816542		0	good	590	2595	2868	0.03698204885949521
KM816544							
KM816537		0	good	563	2595	3386	0.10689701714131462
KM816539		4	good	576	2595	3142	0.07396409771899042
KM816541		4	good	580	2595	3142	0.07396409771899042
KM816532		0	good	564	2595	4368	0.2394385207180456
KM816538		4	good	584	2595	3142	0.07396409771899042
KM816540		4	good	580	2595	3142	0.07396409771899042
KM816545		4	good	557	2604	3142	0.07274935888783911
KM816548		0	good	569	2595	2861	0.03603725199082197
KM816543		4	good	576	2595	3142	0.07396409771899042
KM816546		4	good	580	2595	3142	0.07396409771899042
KM816549		0	good	636	2612	2911	0.04049129437171008
KM816547		4	good	557	2604	3142	0.07274935888783911
KM816550		0	good	619	2593	2897	0.04116614927790525
KP005991							
KM816551		0	good	619	2593	2897	0.04116614927790525
KP005988		0	good	632	2593	2896	0.041031178296666214
KP005989		0	good	636	2593	2896	0.041031178296666214
KP005985		0	good	1850	2437	3330	0.12066405722769605
KP005986		0.444444	good	1854	2437	3330	0.12052908624645702
KP005990		0	good	644	2593	2896	0.041031178296666214
KP005987		1.777778	good	1826	2437	3330	0.12039411526521798
KP005992		0	good	652	2593	2896	0.041031178296666214
KP005996		0	good	636	2593	2896	0.041031178296666214
KP005993		0	good	640	2593	2896	0.041031178296666214
KP005997		0	good	636	2593	2896	0.041031178296666214
KP005998		0	good	632	2593	2896	0.041031178296666214
KP006000		0	good	640	2593	2896	0.041031178296666214
KP005995		0	good	648	2593	2896	0.041031178296666214
KP005994		0	good	644	2593	2896	0.041031178296666214
KP005999		0.444444	good	644	2593	2896	0.04089620731542718
KP006001		0	good	648	2593	2896	0.041031178296666214
KP006002		0	good	644	2593	2896	0.041031178296666214
KP009576		0	good	15999	18	7366	0.991901741125658
KP009575		0	good	15990	18	7366	0.9917667701444189
KP009580		0	good	16089	18	7366	0.991901741125658
KP009579		0	good	16001	18	7366	0.9916317991631799
KP009574		0	good	15998	18	7366	0.9917667701444189
KP164063		0	good	701	230	1267	0.14009987852611688
KP009578		0	good	16053	18	7366	0.991901741125658
KP164071		0	good	709	230	1267	0.14009987852611688
KP164064		0	good	709	230	1267	0.14009987852611688
KP164069		0	good	735	230	511	0.038061816709407476
KP164067		0	good	713	230	1267	0.14009987852611688
KP009577		0	good	15980	18	7366	0.9914968281819408
KP164070		0	good	727	230	511	0.038061816709407476
KP164077		0	good	709	230	1267	0.14009987852611688
KP164079		0	good	709	230	1267	0.14009987852611688
KP164080		0	good	709	230	1267	0.14009987852611688
KP164099		0	good	709	230	1267	0.14009987852611688
KP164081		0	good	709	230	1267	0.14009987852611688
KP164075		0	good	709	230	1267	0.14009987852611688
KP164108		0	good	711	230	511	0.038061816709407476
KP164107		0	good	709	230	1267	0.14009987852611688
KP164125		0	good	711	230	511	0.038061816709407476
KP009581		0	good	16032	18	7366	0.991901741125658
KP164113		0	good	717	230	1267	0.14009987852611688
KP164089		0	good	709	230	1267	0.14009987852611688
KP164174							
KP164111		0	good	713	230	1267	0.14009987852611688
KP164127		0	good	719	230	511	0.038061816709407476
KP164129		0	good	719	230	511	0.038061816709407476
KP164130		0	good	713	230	514	0.03846672965312458
KP164135		0	good	713	230	1267	0.14009987852611688
KP164180		0	good	671	2594	3421	0.11175597246591983
KP164178		0	good	679	2594	3421	0.11175597246591983
KP164181		0	good	672	2594	6577	0.5377243892563099
KP164188		4	good	673	2595	3421	0.11162100148468079
KP164182		0	good	667	2594	3421	0.11175597246591983
KP164191		0	good	671	2594	3421	0.11175597246591983
KP164186		0	good	675	2594	3421	0.11175597246591983
KP164136		0	good	709	230	1267	0.14009987852611688
KP164175		0	good	683	2594	3421	0.11175597246591983
KP164190		0	good	683	2594	3421	0.11175597246591983
KP164192		0	good	676	2595	3421	0.11162100148468079
KP164210		0	good	687	2594	3421	0.11175597246591983
KP164238		0	good	683	2594	3421	0.11175597246591983
KP164218		0	good	675	2594	3421	0.11175597246591983
KP164219		0	good	663	2594	3421	0.11175597246591983
KP164236		0	good	683	2594	3421	0.11175597246591983
KP164240		0	good	683	2594	3421	0.11175597246591983
KP164200		0	good	594	2594	3994	0.1890943447158861
KP164222		0	good	679	2594	3421	0.11175597246591983
KP164224		0	good	659	2594	4621	0.27372114995276015
KP164241		0	good	675	2594	3421	0.11175597246591983
KP164247		0	good	683	2594	3421	0.11175597246591983
KP164246		0	good	683	2594	3421	0.11175597246591983
KP289395		0	good	16206	1	7409	1
KP289399		0	good	16216	1	7409	1
KP289401		0	good	16220	1	7409	1
KP289400		0	good	16199	1	7409	1
KP289397		0	good	16194	1	7409	1
KP289404		0	good	16184	1	7409	1
KP289403		0	good	16183	1	7409	1
KP289405		0	good	16264	1	7409	1
KP289396		0	good	16218	1	7409	1
KP289394		0	good	16194	1	7409	1
KP289402		0	good	16167	1	7409	1
KP289406		0	good	16207	1	7409	1
KP289398		0	good	16214	1	7409	1
KP289407		0	good	16211	1	7409	1
KP289410		0	good	16213	1	7409	1
KP289409		0	good	16154	1	7409	1
KP289408		0	good	16194	1	7409	1
KP290013		0	good	5588	181	6678	0.8365501417195303
KP290019		0	good	5611	181	6678	0.8365501417195303
KP290014		0	good	5615	181	6678	0.8365501417195303
KP290016		0	good	5616	181	6678	0.8365501417195303
KP290015		4	good	5617	181	6678	0.8365501417195303
KP290020		0	good	5600	181	6678	0.8365501417195303
KP290018		0	good	5572	181	6678	0.8365501417195303
KP290017		0	good	5608	181	6678	0.8365501417195303
KP290027		0	good	5588	181	6678	0.8365501417195303
KP290024		0	good	5624	181	6678	0.8365501417195303
KP290025		0	good	5628	181	6678	0.8365501417195303
KP290026		0	good	5596	181	6678	0.8365501417195303
KP290022		0	good	5620	181	6678	0.8365501417195303
KP290023		0	good	5607	181	6678	0.8365501417195303
KP290028		0	good	5620	181	6678	0.8365501417195303
KP290021		0	good	5616	181	6678	0.8365501417195303
KP290032		0	good	5608	181	6678	0.8365501417195303
KP290029		0	good	5612	181	6678	0.8365501417195303
KP290030		0	good	5636	181	6678	0.8365501417195303
KP290033		0	good	5580	181	6678	0.8365501417195303
KP290031		0	good	5580	181	6678	0.8365501417195303
KP290035		0	good	5620	181	6678	0.8365501417195303
KP290036		0	good	5588	181	6678	0.8365501417195303
KP290034		0	good	5615	181	6678	0.8365501417195303
KP290037		0	good	5584	181	6678	0.8365501417195303
KP290038		0	good	5636	181	6678	0.8365501417195303
KP290039		0	good	5632	181	6678	0.8365501417195303
KP290040		4	good	5621	181	6678	0.8365501417195303
KP290042		0	good	5576	181	6678	0.8365501417195303
KP290041		0	good	5640	181	6678	0.8365501417195303
KP290043		0	good	5592	181	6678	0.8365501417195303
KP290044		0	good	5584	181	6678	0.8365501417195303
KP290047		0	good	5632	181	6678	0.8365501417195303
KP290046		0	good	5604	181	6678	0.8365501417195303
KP290048		0	good	5588	181	6678	0.8365501417195303
KP290049		0	good	5596	181	6678	0.8365501417195303
KP290050		0	good	5584	181	6678	0.8365501417195303
KP717666		0	good	1002	2347	2840	0.0666756647320826
KP717667		0	good	1022	2347	2840	0.0666756647320826
KP290052		0	good	5612	181	6678	0.8365501417195303
KP717669		0	good	1002	2347	2840	0.0666756647320826
KP717668		0	good	1034	2347	2840	0.0666756647320826
KP717670		0	good	1010	2347	2840	0.0666756647320826
KP717671		0	good	1010	2347	2840	0.0666756647320826
KP717672		0	good	1026	2347	2840	0.0666756647320826
KP717673		0	good	1014	2347	2840	0.0666756647320826
KP290045		0	good	5587	181	6678	0.8365501417195303
KP717674		0	good	1010	2347	2840	0.0666756647320826
KP717675		0	good	1026	2347	2840	0.0666756647320826
KP717677		0	good	1010	2347	2840	0.0666756647320826
KP717676		0	good	1022	2347	2840	0.0666756647320826
KP290051		0	good	5612	181	6678	0.8365501417195303
KP717678		0	good	1010	2347	2840	0.0666756647320826
KP717679		0	good	1022	2347	2840	0.0666756647320826
KP717680		0	good	1022	2347	2840	0.0666756647320826
KP717683		0	good	1018	2347	2840	0.0666756647320826
KP717682		0	good	962	2347	2840	0.0666756647320826
KP717681		0	good	1006	2347	2840	0.0666756647320826
KP747501		0	good	1216	577	1157	0.07841814009987852
KT186290		0	good	511	2626	2862	0.031988122553650966
KP747502		0	good	1182	581	1151	0.0770684302874882
KR185980		4	good	1851	2437	4481	0.2760156566338237
KP861810		0	good	1858	2437	3330	0.12066405722769605
KT186291		0	good	499	2626	2862	0.031988122553650966
KT186292		0	good	503	2626	2862	0.031988122553650966
KT186293		0	good	503	2626	2862	0.031988122553650966
KT186295		0	good	511	2626	2862	0.031988122553650966
KT186296		0	good	491	2626	2862	0.031988122553650966
KT186294		0	good	495	2626	2862	0.031988122553650966
KT186297		0	good	495	2626	2862	0.031988122553650966
KT186298		0	good	495	2626	2862	0.031988122553650966
KT186299		0	good	483	2626	2862	0.031988122553650966
KT186302		0	good	495	2626	2862	0.031988122553650966
KT186301		0	good	499	2626	2862	0.031988122553650966
KT186300		0	good	495	2626	2862	0.031988122553650966
KT186303		0	good	479	2626	2862	0.031988122553650966
KT186305		0	good	499	2626	2862	0.031988122553650966
KT186304		0	good	479	2626	2862	0.031988122553650966
KT186308		0	good	499	2626	2862	0.031988122553650966
KT186309		0	good	499	2626	2862	0.031988122553650966
KT186306		0	good	491	2626	2862	0.031988122553650966
KT186310		0	good	495	2626	2862	0.031988122553650966
KT186307		0	good	487	2626	7296	0.630449453367526
KU560921		0	good	670	2593	6074	0.46996895667431504
KU560922		0	good	654	2593	6074	0.46996895667431504
KU578128		0	good	15858	128	7366	0.9770549331893643
KU578127		0	good	15794	128	7366	0.9770549331893643
KU578129		0	good	15862	128	7366	0.9770549331893643
KT588920		0	good	16174	1	7409	1
KU578126		4	good	15836	128	7366	0.9770549331893643
KU578130		0	good	15767	128	7366	0.9770549331893643
KU578131		0	good	15805	128	7366	0.9770549331893643
KU578132		0	good	15802	128	7366	0.9770549331893643
KU578133		0	good	15842	128	7366	0.9770549331893643
KU578135		4	good	15811	128	7366	0.9770549331893643
KU885541		0	good	1846	2437	3330	0.12066405722769605
KU578136		0	good	15813	128	7366	0.9770549331893643
KU578134		0	good	15790	128	7366	0.9770549331893643
KU885542		0	good	1846	2437	3330	0.12066405722769605
KU885543		0	good	1874	2437	3330	0.12066405722769605
KU885544		0	good	1846	2437	3330	0.12066405722769605
KU885546		0	good	1846	2437	3330	0.12066405722769605
KU885547		0	good	1842	2437	3330	0.12066405722769605
KU885545		0	good	1846	2437	3330	0.12066405722769605
KU885548		0	good	1850	2437	3330	0.12066405722769605
KU885549		0	good	1862	2437	3330	0.12066405722769605
KU885550		0	good	1854	2437	3330	0.12066405722769605
KU885553		0	good	1842	2437	3330	0.12066405722769605
KU885552		0	good	1826	2437	3330	0.12066405722769605
KU885551		0	good	1854	2437	3330	0.12066405722769605
KU885554		0	good	1842	2437	3330	0.12066405722769605
KU885555		0	good	1862	2437	3330	0.12066405722769605
KU885557		0	good	1846	2437	3330	0.12066405722769605
KU885556		0	good	1862	2437	3330	0.12066405722769605
KU885558		0	good	1834	2437	3330	0.12066405722769605
KU885559		0	good	1854	2437	3330	0.12066405722769605
KU885561		0	good	1842	2437	3330	0.12066405722769605
KU885563		0	good	1854	2437	3330	0.12066405722769605
KU885562		0	good	1826	2437	3330	0.12066405722769605
KU885560		0	good	1842	2437	3330	0.12066405722769605
KU885564		0	good	1842	2437	3330	0.12066405722769605
KU885565		0	good	1850	2437	3330	0.12066405722769605
KU885566		0	good	1862	2437	3330	0.12066405722769605
KU885568		0	good	1842	2437	3330	0.12066405722769605
KU885567		0	good	1854	2437	3330	0.12066405722769605
KU885569		0	good	1842	2437	3330	0.12066405722769605
KU885570		0	good	1858	2437	3330	0.12066405722769605
KU885571		0	good	1866	2437	3330	0.12066405722769605
KX304013		0	good	614	2595	2892	0.04022135240923202
KU885572		0	good	1850	2437	3330	0.12066405722769605
KX094564		0	good	5486	745	3330	0.34903495748414093
KX094565		0	good	5438	745	3330	0.34903495748414093
KX430803		0	good	16061	70	7400	0.9894722634633554
KX430805		0	good	15785	193	7400	0.9728708327709542
KX430806		0	good	15836	172	7400	0.975705223376974
KX430804		0	good	15902	148	7401	0.9790794979079498
KX430807		0	good	15924	148	7400	0.9789445269267107
KX430809		0	good	15094	193	7123	0.9354838709677419
KX430808		0	good	15832	193	7409	0.9740855716021055
KX430810		0	good	15769	193	7400	0.967606964502632
KX595289		0	good	16187	1	7409	1
KX595287		0	good	16176	1	7409	1
KX595288		0	good	16219	1	7409	1
KX768155		0	good	14693	4	7016	0.9465514914293427
KX768156		4	good	16228	1	7398	0.9981104062626536
KX595290		0	good	16243	1	7409	1
KX768157		0.444444	good	16105	31	7406	0.9954109866378729
KX768159		0	good	16041	9	7369	0.9935213929005264
KX768160		0	good	16041	9	7369	0.9935213929005264
KX768161		16	good	16066	1	7406	0.9985153192063706
KX768162		4	good	16079	47	7404	0.9927115670130922
KX768163		4	good	16204	1	7398	0.9981104062626536
KX768158		0.444444	good	16009	10	7369	0.9932514509380483
KX768164		0	good	16088	37	7398	0.9932514509380483
KX768165		4	good	14601	47	6773	0.9079497907949791
KX768166		1.777778	good	16097	1	7407	0.9993251450938049
KX768169		0	good	1663	2482	3282	0.10811175597246592
KX768167		0.444444	good	15702	3	7408	0.9982453772438926
KX768170		0	good	1655	2482	3282	0.10811175597246592
KX768171		0	good	1655	2482	3282	0.10811175597246592
KX768172		0	good	1651	2482	3282	0.10811175597246592
KX768174		0	good	1655	2482	3282	0.10811175597246592
KX768175		0	good	1659	2482	3282	0.10811175597246592
KX768173		0	good	1655	2482	3282	0.10811175597246592
KX768168		0	good	16102	31	7401	0.9948711027129167
KX768176		0	good	1663	2482	3282	0.10811175597246592
KX768177		0	good	1659	2482	3282	0.10811175597246592
KX768180		0	good	1663	2482	3282	0.10811175597246592
KX768178		0	good	1655	2482	3282	0.10811175597246592
KX768181		0	good	1663	2482	3282	0.10811175597246592
KX768179		0	good	1671	2482	3282	0.10811175597246592
KX768182		0	good	1647	2482	3282	0.10811175597246592
KX768184		0	good	1675	2482	3282	0.10811175597246592
KX768186		0	good	1651	2482	3282	0.10811175597246592
KX768183		0	good	1675	2482	3282	0.10811175597246592
KX768187		0	good	1647	2482	3282	0.10811175597246592
KX768188		0	good	1647	2482	3282	0.10811175597246592
KX768185		0	good	1647	2482	3282	0.10811175597246592
KX768190		0	good	1675	2482	3282	0.10811175597246592
KX768191		0	good	1671	2482	3282	0.10811175597246592
KX768189		0	good	1651	2482	3282	0.10811175597246592
KX768194		0	good	1691	2482	3282	0.10811175597246592
KX768193		0	good	1663	2482	3282	0.10811175597246592
KX768192		0	good	1675	2482	3282	0.10811175597246592
KX768196		0	good	1667	2482	3282	0.10811175597246592
KX768197		0	good	1639	2482	3282	0.10811175597246592
KX768195		0	good	1659	2482	3282	0.10811175597246592
KX768198		0	good	1671	2482	3282	0.10811175597246592
KX768199		0	good	1667	2482	3282	0.10811175597246592
KX768200		4	good	1649	2438	3322	0.11944931839654474
KX768201		0	good	1691	2482	3282	0.10811175597246592
KX768202		0	good	1687	2482	3282	0.10811175597246592
KX768204		0	good	1663	2482	3282	0.10811175597246592
KX768203		0	good	1671	2482	3282	0.10811175597246592
KX768207		0	good	1687	2482	3282	0.10811175597246592
KX768206		4	good	1649	2482	5350	0.3872317451747874
KX768205		0	good	1656	2482	4078	0.21554865703873669
KX768208		0	good	1636	2482	4078	0.21554865703873669
KX768209		0	good	1663	2482	3282	0.10811175597246592
KX904855		0	good	1164	2437	3008	0.07720340126872723
KX842454		0	good	625	2593	2895	0.04089620731542718
KX904854		0	good	1164	2437	3008	0.07720340126872723
KX904856		0	good	1152	2437	3008	0.07720340126872723
KX904857		0	good	1152	2437	3008	0.07720340126872723
KX904860		0	good	1164	2437	3008	0.07720340126872723
KX904858		0	good	1156	2437	3008	0.07720340126872723
KX904861		0	good	1160	2437	3008	0.07720340126872723
KX904859		0	good	1152	2437	3008	0.07720340126872723
KX904862		0	good	1164	2437	3008	0.07720340126872723
KX904864		0	good	1164	2437	3008	0.07720340126872723
KX982671		0	good	907	2437	2893	0.06168173842623836
KX904865		0	good	1164	2437	3008	0.07720340126872723
KX904863		0	good	1148	2437	3008	0.07720340126872723
KY079192							
KX982670		4	good	908	2437	3362	0.12498312862734512
KY082004		0	good	1854	2437	3330	0.12066405722769605
KY082003		0	good	1834	2437	3330	0.12066405722769605
KY012321		0	good	16295	1	7409	1
KY271944		0	good	15779	112	7354	0.9775948171143204
KY272009		0	good	15953	98	7409	0.9869078148198137
KY498036		0	good	630	2596	2889	0.03968146848427588
KY272008		4	good	16108	31	7409	0.9959508705628289
KY498037		0	good	630	2596	2889	0.03968146848427588
KY498039		0	good	630	2596	2889	0.03968146848427588
KY498038		0	good	630	2596	2889	0.03968146848427588
KY272010		0	good	16133	15	7409	0.9981104062626536
KY865933							
KY866260							
KY762310		0	good	622	2599	2892	0.03968146848427588
KY866419		0	good	622	2596	2893	0.04022135240923202
KY866363		0	good	622	2596	2893	0.04022135240923202
KY865837		0	good	618	2596	2893	0.04022135240923202
KP290054		0	good	5608	181	6678	0.8365501417195303
KY866439		0	good	606	2596	2893	0.04022135240923202
KY866484		0	good	598	2596	2893	0.04022135240923202
KY866487		0.444444	good	606	2596	2893	0.04008638142799298
KY866512		0	good	626	2596	2893	0.04022135240923202
KY866497		1.777778	good	606	2596	2893	0.039951410446753946
KY885648		0	good	577	2591	2861	0.03657713591577811
KY272007		4	good	16156	30	7409	0.996085841544068
KY885651		0	good	577	2591	2861	0.03657713591577811
KY885650		0	good	577	2591	2861	0.03657713591577811
KY885652		0	good	573	2591	2861	0.03657713591577811
KY885649		0	good	585	2591	2861	0.03657713591577811
KY885654		0	good	573	2591	2861	0.03657713591577811
KY885655		0	good	577	2591	2861	0.03657713591577811
KY885653		0	good	577	2591	2861	0.03657713591577811
KY885656		0	good	577	2591	2861	0.03657713591577811
KY885657		0	good	581	2591	2861	0.03657713591577811
KY885658		0	good	581	2591	2861	0.03657713591577811
KY885659		0	good	581	2591	2861	0.03657713591577811
KY885661		0	good	573	2591	2861	0.03657713591577811
KY885660		0	good	581	2591	2861	0.03657713591577811
KY885663		0	good	573	2591	2861	0.03657713591577811
KY885664		0	good	581	2591	2861	0.03657713591577811
KY885662		0	good	581	2591	2861	0.03657713591577811
KY885668							
KY885665		0	good	581	2591	2861	0.03657713591577811
KY885667		0	good	585	2591	2861	0.03657713591577811
KY885670		0	good	573	2591	2861	0.03657713591577811
KY885671		0	good	581	2591	2861	0.03657713591577811
KY885666		0	good	573	2591	2861	0.03657713591577811
KY885672		0	good	581	2591	2861	0.03657713591577811
KY885673		0	good	577	2591	2861	0.03657713591577811
KY885669		0	good	577	2591	2861	0.03657713591577811
KY885674		4	good	593	2591	3142	0.07450398164394655
KY885676		0	good	573	2591	5360	0.3738696180321231
KP290053		0	good	5607	181	6678	0.8365501417195303
KY885675		0	good	585	2591	2861	0.03657713591577811
KY885677		0	good	573	2591	5092	0.3376973950600621
KY885679		0	good	573	2591	5092	0.3376973950600621
KY885678		0	good	589	2591	2861	0.03657713591577811
KY885680		0	good	581	2591	2861	0.03657713591577811
KY885681		0	good	581	2591	2861	0.03657713591577811
